medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
A7CEFD40F7F28EC9177084FFBDECFA66,64CE8718112FA27E1088CBFFA7874F68,VTS,1,,2013-09-13 08:09:00,2013-09-13 08:27:00,1,1080,3.37,-73.980156,40.783474,-73.940811,40.805805
1B576D1FFDF70951E826797D164BCE3C,292B68D9CB3A0BDA6B2E2328DA4DEEFA,VTS,1,,2013-09-09 12:01:00,2013-09-09 12:08:00,1,420,.88,-73.986855,40.771526,-73.98188,40.766232
09D95C058609B6396CD82F7BEAE5367F,F24A5C04DF5DD58668197D41E9DE2A53,VTS,1,,2013-09-13 08:56:00,2013-09-13 09:17:00,1,1260,4.51,-74.009056,40.717552,-73.973602,40.763832
5D1754C9C527BBC4230A222D45978279,85487979AA55D3612AF3BA63F626C3D3,VTS,1,,2013-09-13 09:43:00,2013-09-13 10:14:00,1,1860,3.41,-73.956451,40.767231,-73.992668,40.748466
7F87F43585E69BEA3ED207C13AA9570A,02CB3CBCD71B5B95ED63A98856850B2D,VTS,1,,2013-09-09 10:48:00,2013-09-09 10:54:00,5,360,.71,-73.980247,40.735958,-73.990227,40.736984
F3F85F66A0CB41DBF3386621C35F7030,723984BCDEFC1C46645A3C1808771E89,VTS,1,,2013-09-09 12:20:00,2013-09-09 12:31:00,1,660,1.59,-73.95163,40.766426,-73.959427,40.781109
02C49A409C2DC66B1DBD44A6EF1B75B5,3F49E85ECB034756F593B129B2A4EEC4,VTS,1,,2013-09-13 08:59:00,2013-09-13 09:29:00,5,1800,9.39,-73.991554,40.746582,-73.877586,40.771038
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1,,2013-09-09 11:37:00,2013-09-09 12:01:00,1,1440,5.01,-73.992172,40.734493,-73.99028,40.769836
CAD066CC40D57C30318A2A5485A6ED31,F866546715C654660BA0A3F528051AB8,VTS,1,,2013-09-09 12:55:00,2013-09-09 13:12:00,5,1020,1.62,-73.979721,40.735352,-73.990616,40.749527
76E2426150473A0328A71B36A83B1568,E1DDF159881DE82E0DECE31644D9D70C,VTS,1,,2013-09-09 11:37:00,2013-09-09 11:50:00,1,780,2.97,-73.970451,40.761803,-73.996346,40.725739
A49F4EA66F2C55A2379D015E1F43B0BC,E353F5D8D9F640EE9422A6CE15BC122B,VTS,1,,2013-09-09 12:37:00,2013-09-09 12:39:00,1,120,.69,-73.954002,40.787186,-73.953033,40.780197
027A9A35F6EEA3047B7DDF386E17CE27,45A5CA2F8C1090B23F61DC0CC71328A5,VTS,1,,2013-09-13 08:25:00,2013-09-13 08:33:00,5,480,1.08,-73.971222,40.797966,-73.969353,40.787064
746DF3B09DC6050DF68E527DA4E529CF,FD25BDC1A9B83ACBFED37801016E83A6,VTS,1,,2013-09-09 13:05:00,2013-09-09 13:22:00,1,1020,2.91,-74.010559,40.711224,-73.989166,40.747749
7D1E92A7A1B4FDD8A4AD26F2D0AC6E35,C6BCEB7C788C5C8128EBAEC948E3C0A9,VTS,1,,2013-09-13 10:07:00,2013-09-13 10:21:00,1,840,1.44,-73.989937,40.755966,-73.970192,40.756073
39EBD6484D03EF51127B8B7D6A14C172,5509A943094052ED58D903C69F3DCD9C,VTS,1,,2013-09-09 12:53:00,2013-09-09 13:00:00,1,420,1.50,-74.008942,40.717602,-74.003845,40.738522
2F16D4F4EC656ABBB27CAF5116D33579,0DDACC88EAB6E8DAA0F46DC319ECF838,VTS,1,,2013-09-09 12:47:00,2013-09-09 13:06:00,6,1140,2.35,-73.986282,40.726341,-73.991234,40.749924
8EE28DA9049CC06587FBBD00AFA9A221,25DF49A5E4999BF0E9F2E07AE33EAFE8,VTS,1,,2013-09-13 10:16:00,2013-09-13 10:33:00,5,1020,1.95,-73.957047,40.777245,-73.97744,40.758327
2E00D0A62374AC876EF16BC36E970481,4DB6BE7065C211AD2E1CB4CC5AE31012,VTS,1,,2013-09-13 10:52:00,2013-09-13 11:01:00,6,540,.56,-74.007416,40.731781,-73.999336,40.718811
93016230D918385B81DBA8E407F1FE2D,BCCAFB9AB09496225A0FE39096FD72C0,VTS,1,,2013-09-13 10:14:00,2013-09-13 10:30:00,1,960,4.36,-73.989937,40.729362,-73.94841,40.779022
59E8BDEBA9E2E83AA2D3664A3E1CB779,29B6DF9F3B2D26FDFDBA334DB0343BF4,VTS,1,,2013-09-09 13:20:00,2013-09-09 13:24:00,1,240,1.25,-73.998108,40.761269,-73.998108,40.761269
0F8A3D231CE29A1CE8992D51F6977199,34E7B4B51D932DE57CFCB13165619A00,VTS,1,,2013-09-13 11:07:00,2013-09-13 11:08:00,2,60,.12,-73.993729,40.743263,-73.99527,40.743954
83DE5B617622C30946701EB77A23D721,796DED0B42CFF5FBF572C8EBD4D25A6B,VTS,1,,2013-09-09 14:08:00,2013-09-09 14:23:00,2,900,2.26,-73.97123,40.795567,-73.984032,40.767216
90D9BB5550B36A865858C5DB1B80A474,C22344750E44219B51358BAE8FE3D43A,VTS,1,,2013-09-13 09:19:00,2013-09-13 09:36:00,1,1020,2.88,-73.991875,40.754242,-73.963211,40.776756
2F7C7828E4696AEDC0A102113AB1AF3D,90927FF1D5D15147C43BE2DD1A64F366,VTS,1,,2013-09-13 10:10:00,2013-09-13 10:34:00,1,1440,3.04,-73.971336,40.760506,-74.009377,40.710541
684517F15003DF58C998F959C8E79DCA,32047BC7154FEF89A0E5DDF0C370CE8A,VTS,1,,2013-09-09 11:04:00,2013-09-09 11:12:00,1,480,1.18,-73.975876,40.759212,-73.989433,40.751938
E8A1DA44B99DA27ED67EBC5C553573D4,91B5E1229B2D1BAF9B3E47F95080952D,VTS,1,,2013-09-13 09:23:00,2013-09-13 09:40:00,1,1020,1.92,-74.010841,40.704506,-74.006409,40.727169
A5FCF9F5D02F0AA973FB7E6F2918BE80,CBF5939C4DA775862E98AA29464F0ADF,VTS,1,,2013-09-13 10:52:00,2013-09-13 11:06:00,1,840,1.49,-73.95108,40.771698,-73.968925,40.765781
AFDBA8CB4AE1DA7D1247DD7F3308B4B4,BE20D4884D036FA389E5F8C109F6517A,VTS,1,,2013-09-09 11:38:00,2013-09-09 11:50:00,1,720,1.65,-73.99176,40.726109,-74.006523,40.73801
16DE285F5C750012FFD02341B79977B2,80B0B392E52F019708852EA809326D0B,VTS,1,,2013-09-13 10:13:00,2013-09-13 11:10:00,1,3420,12.90,-73.873062,40.774109,-73.98156,40.757111
DF3B186B9D2C9AF5677CF58C6F9C1739,92729F7B086D9D6D5DC3988EA85395B4,VTS,1,,2013-09-13 11:00:00,2013-09-13 11:04:00,3,240,.97,-73.987236,40.739201,-73.994759,40.727676
384866003E187ED11C1727CCA9EA9DF4,5F5061D2A29AE32CF3CD67DF1A32BF3A,VTS,1,,2013-09-09 12:05:00,2013-09-09 12:07:00,1,120,.15,-73.982918,40.738804,-73.985268,40.739799
9B9470DB97B5D2380923E44B3A90A1D4,D41A2EB9F10C52E602FF53AD91449E27,VTS,1,,2013-09-13 11:26:00,2013-09-13 11:43:00,5,1020,2.06,-73.982292,40.730412,-73.99102,40.750359
0566C1C4F78A4ECD5EFB65A84996EAC2,3D2666932A5523389A1E45C27337B3D8,VTS,1,,2013-09-09 12:56:00,2013-09-09 13:13:00,1,1020,3.06,-73.985542,40.741211,-73.982246,40.774235
6902E3F375899EAFC50A40DBD191D340,E968DAC5C59FD7E89BC15E77D2EA4224,VTS,1,,2013-09-09 14:04:00,2013-09-09 14:16:00,2,720,1.44,-73.994141,40.751156,-73.985847,40.766914
00D07524C1482FF5A3CB0932BE29003E,7BBD7E1C61757F8B66F1F478E4D743FD,VTS,1,,2013-09-13 11:05:00,2013-09-13 11:08:00,1,180,1.29,-73.951233,40.782497,-73.943138,40.793747
D07B9631FD5EBCD866B1C5E9F3EEA78B,D4FBDA831BE0625074659C08AE2B4353,VTS,1,,2013-09-09 14:41:00,2013-09-09 14:52:00,1,660,1.68,-73.992294,40.743343,-73.980362,40.764442
DE9678EEAF576B1CEE73A7E9DED67ECB,F662A2A1531255C9D38D8C9447380CFE,VTS,1,,2013-09-13 10:58:00,2013-09-13 11:12:00,1,840,1.63,-73.98497,40.744904,-73.982269,40.763168
F348F7C09A6714907CE561F28317595E,2F74BFC600F59021FD776A2F584CF9F6,VTS,1,,2013-09-09 13:12:00,2013-09-09 13:20:00,3,480,.66,-73.977295,40.757816,-73.976852,40.764072
13A5414AFFDE26BA4A3510BB3414FDCD,BDE52E936BE098DF1685D839AA6C8B68,VTS,1,,2013-09-09 12:32:00,2013-09-09 12:43:00,2,660,1.14,-73.991188,40.745552,-73.979172,40.757996
802775B8F6D537CE84801FB6E58C460D,B3628273D4750C21B3674A95DADC524C,VTS,1,,2013-09-09 12:43:00,2013-09-09 13:15:00,1,1920,9.16,-73.873001,40.774002,-73.993507,40.746536
5E6E7449087DF76AD2B6B630018A0804,90D9C33FAB35CA4C9388A2B9476F7C9C,VTS,1,,2013-09-13 10:34:00,2013-09-13 10:41:00,1,420,2.23,-73.950241,40.77565,-73.930595,40.802212
B51E373D4B4CB185F28F717262C59233,11DCCB554657C127C31D8CEF70292133,VTS,1,,2013-09-09 14:09:00,2013-09-09 14:29:00,1,1200,9.37,-73.865005,40.770432,-73.770088,40.7733
A064C769F21A2016922305861AF54A50,6F45FB954C51B1792AA30D570CA3D1FB,VTS,1,,2013-09-13 09:20:00,2013-09-13 09:53:00,1,1980,2.91,-74.006035,40.739887,-73.978722,40.753456
8F37F4687A090D4952255E8325D02558,C8718CB37A75714124824CA94F05142F,VTS,1,,2013-09-13 10:46:00,2013-09-13 10:47:00,5,60,.36,-73.986053,40.726437,-73.982857,40.731068
9C79E336DE8988E71F83F98D4E9210DF,5103BB07C5DE91660456537820B2E0A6,VTS,1,,2013-09-09 10:54:00,2013-09-09 11:20:00,3,1560,4.03,-73.983917,40.761868,-74.010338,40.711407
160801778A042001E99C5C008F02A324,3B14AE40235A4734E3263DB3604C4E70,VTS,1,,2013-09-09 14:05:00,2013-09-09 14:10:00,1,300,1.32,-74.001389,40.741341,-73.99826,40.755898
F4FA02D140DE01950D4691AAFC9AAC8F,37025E3D6DA78549CA615A0F0CBCBAE3,VTS,1,,2013-09-09 13:46:00,2013-09-09 13:52:00,2,360,.69,-73.993546,40.747379,-73.994942,40.740803
62F9B70D1E3B06D0746A9CFB7D9A06C8,60524B38F28AB7E36BF8222A7B8A1551,VTS,1,,2013-09-09 13:40:00,2013-09-09 13:48:00,5,480,.81,-73.96981,40.765381,-73.977798,40.757679
A54524849CA52F80DFBD1BC55630B072,108F1D58C624E54C9C30E2B6A80BD1AE,VTS,1,,2013-09-13 11:14:00,2013-09-13 11:22:00,6,480,1.12,-73.958946,40.780693,-73.961472,40.768429
ADAD9F05F27C4F0C839FA2A86DAA229A,FFF6401CC16911710E7590FE197E986A,VTS,1,,2013-09-13 11:26:00,2013-09-13 11:36:00,6,600,2.36,-73.954895,40.777496,-73.93808,40.805546
C7C7A02A43EF93C55735C621C166327D,D180F8947F65F4DA205F9186BB88C549,VTS,1,,2013-09-09 15:08:00,2013-09-09 15:22:00,1,840,2.27,-73.989418,40.735901,-73.964874,40.755562
4BA70A64D45168B679BD9E8C77D322F6,3A97AB628BAAC63C2F1E0EF0BD3ECEDD,VTS,1,,2013-09-09 14:07:00,2013-09-09 14:14:00,6,420,1.75,-74.00856,40.74485,-74.003326,40.725208
43EE741BA1397FECCE21070A51723179,B93E2DD0E2C6F07E285B66C7F21F446A,VTS,1,,2013-09-09 13:11:00,2013-09-09 13:18:00,1,420,.89,-73.982246,40.775677,-73.980431,40.764782
C248CA2641562FCC7E0A089DEEAE3F63,843D6313202A7DD0DAFCF6C230DA1407,VTS,1,,2013-09-13 09:58:00,2013-09-13 10:20:00,2,1320,1.21,-73.95536,40.768684,-73.967857,40.762581
1AE59E683A28E27350FAF034832C4096,22EBC4FEDBD70ECB0CB1FFBCA5C18ACF,VTS,1,,2013-09-09 14:39:00,2013-09-09 15:01:00,1,1320,2.24,-73.957977,40.773563,-73.984367,40.770336
067D49BE6232063BC77BE9619D0B08B6,30148FD2A08BBC56447B365A3B347339,VTS,1,,2013-09-09 13:46:00,2013-09-09 13:50:00,5,240,.53,-73.977394,40.751789,-73.969681,40.76178
13FB95B01C478AD2D415D07FA7ABD4AF,7E6C3DBF758FDF33611A537BC3A01DEB,VTS,1,,2013-09-09 13:18:00,2013-09-09 13:29:00,5,660,1.30,-73.977303,40.754097,-73.985123,40.742043
B562ACEF597AA8497E090E41A9F12EEC,9BC99FA94F84AEC775D6B5064493285E,VTS,2,,2013-09-13 10:22:00,2013-09-13 10:50:00,5,1680,20.70,-73.960152,40.76189,-73.776421,40.645039
2148A1BACB1BA6B9D69828B6DC6F6E02,664065DCEE26108C76B0C24585EFF1E3,VTS,1,,2013-09-09 13:35:00,2013-09-09 13:49:00,1,840,2.52,-73.990448,40.719345,-73.977249,40.747036
4F1F935C18FA88AC59CE51772D1680DE,7DD2DE6E0098DF6229CDE92605F5C166,VTS,1,,2013-09-13 10:59:00,2013-09-13 11:30:00,1,1860,1.49,-73.968361,40.762135,-73.987053,40.755672
756B122A596AC264676498AC73A71587,B89DB1AF0CB5EB0B88ADB80734CB1579,VTS,1,,2013-09-09 15:42:00,2013-09-09 15:47:00,1,300,.72,-73.985237,40.747467,-73.99559,40.744179
124FF99D9330F4366E806B3BFB039D71,0E1FE89B11CBAFB3EABE45A6CE45A3DF,VTS,2,,2013-09-13 12:06:00,2013-09-13 13:15:00,1,4140,18.14,-73.776642,40.645351,-73.995621,40.759315
E14C4326294C4D4212FCD9A9E914F3EC,FA6B3239B751B2B8B8188BB389DFB6C4,VTS,1,,2013-09-13 11:50:00,2013-09-13 12:04:00,2,840,1.80,-73.992188,40.742638,-73.985519,40.762981
14547B7468E450602F00C75C2AD2774A,164690620CAF40CEACB110BDE797A05E,VTS,1,,2013-09-09 15:01:00,2013-09-09 15:21:00,1,1200,2.02,-73.974396,40.763393,-74.002815,40.760517
30264208DA3E057DBF417EAD1F7BD7BA,AE55F26400E9AE272E303E9DC771CE44,VTS,1,,2013-09-13 11:39:00,2013-09-13 11:46:00,1,420,1.00,-73.957504,40.764336,-73.968056,40.757244
8EF265D8DE27F9A8F771347D54143B93,DD5FC824E2C3DBFA6FF95FCD66218EB7,VTS,1,,2013-09-13 12:12:00,2013-09-13 12:18:00,6,360,.73,-73.958488,40.772667,-73.966866,40.769836
4CA5C0B6E8FBF5C20F7CE1E85C75C3E8,85CA05542CD18FAEB530AA4652256C29,VTS,1,,2013-09-09 15:07:00,2013-09-09 15:10:00,1,180,.35,-73.967026,40.7696,-73.963783,40.771332
8E75B529F57CCE512C155D4400ECEBDA,0C3F0A61F04D4CFFAAEA1642124865BA,VTS,2,,2013-09-09 16:04:00,2013-09-09 16:44:00,4,2400,17.00,-73.791374,40.645885,-73.98497,40.749538
F031FBFFBA0D71A67B7AE6C7089784FF,A63039E5B3472D9192978E509598FB8E,CMT,1,N,2013-09-05 15:50:09,2013-09-05 16:06:44,1,995,2.60,-74.00148,40.725113,-73.982323,40.755669
324873D5430A5892D28871ABEC3FFCDA,C7043E5A0FDFFB841C6C1D63608250C3,VTS,1,,2013-09-09 14:29:00,2013-09-09 14:48:00,1,1140,2.53,-73.989906,40.752312,-73.997559,40.72245
58D6C020275352AAB23FE13BCAB2D674,9369B5E2D92F58F347EA5ABE6B596AC6,VTS,1,,2013-09-13 10:42:00,2013-09-13 10:52:00,1,600,1.40,-73.987045,40.725346,-74.004951,40.723618
7EB08AB5E3E4EB8244990595D25E20AF,E8860DDC8585C4D636A77E48A896548E,VTS,1,,2013-09-09 16:22:00,2013-09-09 16:33:00,6,660,1.27,-73.970146,40.756344,-73.986115,40.750401
7D1E92A7A1B4FDD8A4AD26F2D0AC6E35,C6BCEB7C788C5C8128EBAEC948E3C0A9,VTS,1,,2013-09-13 12:37:00,2013-09-13 12:53:00,2,960,1.36,-73.989037,40.748196,-73.97509,40.758961
6B22AE697469CEA3DB866376A918349A,77E13F1635E2F498941930E245BF8BE1,VTS,1,,2013-09-09 15:27:00,2013-09-09 15:44:00,1,1020,2.35,-74.002846,40.744396,-73.978882,40.753662
B72920C0AE846F67D1163001571A8CDE,F76E27F32CF89BEE04F5EBC7C46E5E71,VTS,1,,2013-09-09 14:35:00,2013-09-09 14:42:00,1,420,1.35,-73.984131,40.760502,-73.987869,40.745766
889230A3561FAED3590C258FDDB97620,2B9213469164D55BE87DD960E6300F3D,VTS,1,,2013-09-13 11:43:00,2013-09-13 11:47:00,5,240,.62,-73.953354,40.776009,-73.955818,40.782013
12268A6AA0877A97D6D4EC01ED54DFFF,BAF36346D9090D3D58CBE8A065A248EC,VTS,1,,2013-09-13 11:37:00,2013-09-13 11:44:00,1,420,1.15,-73.977791,40.778835,-73.98317,40.771374
4249B897FF892571FEFFAB2BCE293565,DB73281EFD4E7A28FC3C706D84F898A5,VTS,1,,2013-09-13 12:07:00,2013-09-13 12:21:00,2,840,3.32,-73.994766,40.725857,-73.9618,40.759838
7203BF780D8A758757A087F56DD2EF17,0C5DC57C69B020D6A9FEB5040006D706,VTS,1,,2013-09-09 14:28:00,2013-09-09 14:46:00,1,1080,1.77,-73.970543,40.762207,-73.988472,40.752758
6605ADD3A93B0D5E00ADC8EE9D102D88,AA759B30CAD20A44FE0BBAFD65E7626F,VTS,1,,2013-09-09 16:25:00,2013-09-09 16:47:00,6,1320,5.36,-73.994087,40.741241,-73.961845,40.80204
25634EF33908C0FB2702C9DDC6368171,75D9A9F2A387BBC1EF4592C12957FA00,VTS,1,,2013-09-13 12:55:00,2013-09-13 13:09:00,1,840,1.20,-74.009689,40.712826,-73.996643,40.725269
5AC6992C1585FD1821B26E4952EF1F46,48ABB43AA950A4CBF473F01D9F58ED21,VTS,1,,2013-09-09 15:49:00,2013-09-09 16:00:00,1,660,2.15,-74.006546,40.739498,-73.990211,40.764156
B3FB4B9C7494E6E2DB9CC9CD64B1CB44,76AA742EF55DE9E2D5C30E4685E1FA36,VTS,1,,2013-09-13 12:07:00,2013-09-13 12:34:00,2,1620,3.23,-74.004761,40.708317,-74.015106,40.715851
3B5DE86160F85AEF4554C3A50841C12F,9702EDDD255A9CCECFDD0409C8469E75,VTS,1,,2013-09-09 16:30:00,2013-09-09 16:44:00,5,840,1.55,-73.981804,40.778412,-73.96563,40.76852
3A8F38F4E11DAFFFCDD7CB3B68A50134,4819527C203219FAF02B03B89924573D,VTS,1,,2013-09-13 12:20:00,2013-09-13 12:28:00,4,480,.77,-73.957031,40.774319,-73.94696,40.775993
8D4CBED05F37182EA36121B2E24D4C17,B6845A6581C147CD0DC74A3C86EA148F,VTS,1,,2013-09-09 17:21:00,2013-09-09 17:31:00,6,600,1.24,-73.967407,40.762787,-73.960472,40.772655
75E2A9AA6619B484290D69BBF5C05199,361E141B3895B7BF407928F7748A8577,VTS,1,,2013-09-09 15:44:00,2013-09-09 15:55:00,1,660,1.64,-73.979683,40.781872,-73.979195,40.763142
19E7CEEFBA9ECA2D75646B52D9AE5961,FE9ED35FA9AB85EE69282C1301D445D9,VTS,1,,2013-09-09 15:28:00,2013-09-09 15:34:00,1,360,.46,-73.962517,40.758121,-73.967888,40.760277
2CCB6C8BC529CF38EB7AAAA3C8B3A427,910A372550A59A1A226AF8E5C77E5F38,VTS,1,,2013-09-13 12:27:00,2013-09-13 12:43:00,6,960,2.61,-73.981613,40.757957,-73.963852,40.776981
0C9C589C0AD57ECCB633CB90A33DC37A,CC1F363F8261BF366D3621D836D47C01,VTS,1,,2013-09-13 12:29:00,2013-09-13 12:41:00,2,720,1.32,-73.997963,40.756172,-73.979164,40.752522
9DBDCAB0D1B7AD645D9274ED03FE0B78,D2B36DF6F24CB6ED19A271C284677934,VTS,1,,2013-09-09 15:36:00,2013-09-09 15:51:00,4,900,1.50,-73.982719,40.773369,-73.958244,40.763073
9B14258B0E3EF13923996FB8537B2EA0,22A6B2B7ECAFC8F135750CC50FAB1414,VTS,1,,2013-09-09 16:17:00,2013-09-09 16:23:00,6,360,.56,-73.9888,40.753067,-73.984169,40.75481
BDEDBA73F2C07998212D31F8C8467301,65AA51A90C482E7863475A871AF3876E,VTS,1,,2013-09-13 11:38:00,2013-09-13 11:56:00,4,1080,1.26,-73.986977,40.766037,-73.989952,40.751984
D7BE8487A5ED42E6A829A642B320EE4B,F587A6A448E3D73AAF09A5410FB02DEA,VTS,1,,2013-09-09 14:26:00,2013-09-09 14:42:00,2,960,5.35,-74.008476,40.704517,-73.974991,40.755447
E20585D090C0C28E2A3B0C6DFBA678E9,AE96461F4B4FFC4E446F08EB368B51DB,VTS,1,,2013-09-13 11:24:00,2013-09-13 11:38:00,1,840,1.69,-73.990753,40.730816,-73.9916,40.748951
729D902C73197248D1CE5372CF92231B,DBE586BB222F87B730D5401CAFE14D1B,VTS,1,,2013-09-13 12:16:00,2013-09-13 12:31:00,1,900,1.45,-73.950279,40.771416,-73.965599,40.75798
0278B837D850DB620A3367A1278F6EDD,4A3700053AF7F85039129E76137DCD16,VTS,1,,2013-09-09 17:37:00,2013-09-09 17:43:00,2,360,1.76,-73.966843,40.788681,-73.964272,40.807491
062281602740F289FB3C49AD21C5A973,32DE80E20F3CDE459484DA4B7196F9D7,VTS,1,,2013-09-09 16:28:00,2013-09-09 16:49:00,1,1260,5.01,-73.983749,40.749111,-74.0084,40.710629
8CB7608982B6DA3FCFE48CF8E35CAA08,62B476E462E5B87CB2423B7B5E4E511E,VTS,1,,2013-09-09 17:28:00,2013-09-09 17:32:00,3,240,.73,-73.966896,40.793755,-73.965752,40.800377
8A3671E278F0B2FC61E1918588D35EF9,DE7F979E85AE50F70F9BA313EAC193FC,VTS,1,,2013-09-09 17:26:00,2013-09-09 17:31:00,5,300,.83,-73.959244,40.777466,-73.966293,40.767948
B5097E5C7E3A4375F410C9889AEDD365,0D269287181F322BAA4EA46B3E3226F4,VTS,1,,2013-09-13 12:03:00,2013-09-13 12:10:00,1,420,3.33,-73.789719,40.64695,-73.765282,40.668343
78582AE083783A50137204697BC9A3EF,900DB0AB833BFD671849B36D58A69BC1,VTS,1,,2013-09-13 13:09:00,2013-09-13 13:17:00,5,480,1.74,-73.963295,40.793846,-73.947319,40.779839
D9D9E4F06057F9C00888607C1CA29DF9,40A2CA0CC60F5E11D5EA046244754406,VTS,1,,2013-09-13 12:38:00,2013-09-13 12:45:00,1,420,1.44,-73.985245,40.731419,-73.975876,40.748631
660C2445440AA99FC88669856B0E8E25,7963A9FB3CC4BB6B2FD60D5CC5B23534,VTS,1,,2013-09-09 17:03:00,2013-09-09 17:07:00,1,240,.99,-73.956017,40.767632,-73.953545,40.778614
A4176F792866E3A5DD57BDB059D6FFCC,32C12341341F97AD6E247B3B544B1C5C,VTS,1,,2013-09-09 18:21:00,2013-09-09 18:41:00,3,1200,2.71,-73.994598,40.750561,-73.997871,40.72274
1AFFF760C6928738C60B0AAC2415018C,8E73F07C3E03E52AFDCA0D04B3C73AFB,VTS,1,,2013-09-09 17:31:00,2013-09-09 17:57:00,5,1560,11.04,-73.953003,40.786484,-73.861511,40.894711
13C1BCFC3B73B6ADBA4212B1CC7AA615,328499EFD5E25833E4E552053363A2E9,VTS,1,,2013-09-09 17:50:00,2013-09-09 18:05:00,3,900,1.12,-73.98542,40.735565,-73.987778,40.747311
B81E0F21E90801177E94233147010E7E,CA36974961214E946D51F7D3760F759A,VTS,1,,2013-09-13 12:58:00,2013-09-13 13:24:00,2,1560,9.91,-73.874428,40.77401,-73.979126,40.780025
8B54EDCD5AC703E60BE5B12C93C0E3F1,B9CD7202A58C9437DF2387BCDE68D565,VTS,1,,2013-09-13 13:43:00,2013-09-13 13:46:00,1,180,.46,-73.954941,40.767357,-73.955994,40.772087
94FDCBD4545E22964BBCE5D1332076F8,F92E5095893617B51B711CFAFEBF83DF,VTS,1,,2013-09-09 18:16:00,2013-09-09 18:44:00,1,1680,4.81,-74.00663,40.741478,-73.951485,40.714031
8332A4C78F534FE6C41D1EEB9CF4026E,A2C8D3E6D18387A818198AFCAE448CFF,VTS,2,,2013-09-09 18:01:00,2013-09-09 18:40:00,1,2340,19.03,-73.954926,40.777512,-73.790024,40.646881
D09506050D9376FE56449992B19C9A6F,738827DE8521F3A5B55CC6729126ADB2,CMT,1,N,2013-09-03 17:38:30,2013-09-03 17:56:06,1,1056,6.50,-73.874481,40.773975,-73.946953,40.721397
D43B8505605CEECDEAA54E30F344E9F6,AC181D8E57343123A0CA80786A3F98B1,VTS,1,,2013-09-09 16:58:00,2013-09-09 17:01:00,4,180,.45,-73.983749,40.738018,-73.979134,40.739555
36EDC01D57A6489E2DEE50734ECB327D,5FE41489E5C7E13F5F49CE982F12C49A,VTS,1,,2013-09-13 13:17:00,2013-09-13 13:24:00,5,420,1.40,-73.954567,40.783855,-73.967636,40.768806
76E2426150473A0328A71B36A83B1568,23AAB0721ACD03FE0616056B2B6B947A,VTS,1,,2013-09-09 17:22:00,2013-09-09 17:35:00,1,780,2.02,-73.982941,40.738815,-74.001534,40.717297
4F34ACD42D64890E1D86FC2D0AF2F20C,397A4F538CFA4B3ADCC9F358322BF285,VTS,1,,2013-09-13 13:47:00,2013-09-13 14:01:00,1,840,1.81,-73.978806,40.751183,-73.9646,40.772968
EC40407B1C9B2539F4D0ABA549D02C22,E8ED668F802AB79E454FB7CFE580A092,VTS,1,,2013-09-13 13:07:00,2013-09-13 13:35:00,2,1680,2.62,-73.99408,40.751205,-73.995918,40.726501
6038DF7EC8CDBD060B54E8C531B83A63,7EDD2A00487C4CF67024B76B9E189E91,VTS,1,,2013-09-09 17:27:00,2013-09-09 17:32:00,3,300,.77,-74.005226,40.751328,-74.007149,40.741657
149298F6D390FA640E80B41ED31199C5,FA70352B6222A4A4E1A70DFA4887E9C3,VTS,1,,2013-09-09 18:52:00,2013-09-09 19:04:00,1,720,2.76,-73.978012,40.750286,-73.95356,40.785458
72EAFBA3FB9F0507C671AD713A622FB6,28EDC56C602EFFD20D3EF3E19919AF65,VTS,1,,2013-09-13 14:10:00,2013-09-13 14:27:00,1,1020,6.97,-73.988647,40.76992,-73.939789,40.851349
53CB14479C79C26D2BF5DC0B53DBE460,03DFFEF0EF1E37D83BE31B4B75ACD9B9,VTS,1,,2013-09-09 18:04:00,2013-09-09 18:27:00,1,1380,4.80,-74.007423,40.704918,-73.998177,40.760883
B3948FE1C9BAA60429084C3C8C742439,549755BB2C577826AC9DBEA6D28182AB,VTS,1,,2013-09-13 14:14:00,2013-09-13 14:22:00,3,480,.95,-73.977753,40.73407,-73.984489,40.742985
A6D866B8A80EE29B7E755A733D704D0C,98B6C5659B74DBC3C128FBAB05BD26DC,VTS,1,,2013-09-09 18:31:00,2013-09-09 18:33:00,2,120,.60,-74.006706,40.730801,-74.004684,40.737907
ED5427515DDEB7FE4990373B1DF5786F,4A66B685FC7166484D453463FF920C0F,VTS,1,,2013-09-13 13:24:00,2013-09-13 13:34:00,2,600,1.01,-73.97905,40.752506,-73.991035,40.750381
091334CDF9A2292C04B6AF20AC219660,58B7B1C9E2A7BA3F2A838D1E21187309,VTS,1,,2013-09-13 12:25:00,2013-09-13 12:45:00,1,1200,1.82,-73.993423,40.74485,-73.992699,40.725376
ED9B774735449ABBE4FE4062765C21CF,49732ED77C4DBDB2B737F57A56F5CDA5,VTS,1,,2013-09-13 14:07:00,2013-09-13 14:25:00,1,1080,5.89,-73.980103,40.742981,-73.986305,40.700748
